trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,u,v,key,travel_time_s,time_source,projection_method,projection_quality
LIMA_P0_L5_LIM-0165_LIM-0164_0,LIMA_P0_L5_LIM-0165_LIM-0164_0,L5,1.0,,,LIM-0165,LIM-0164,0,115.89958115963172,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L5_LIM-0165_LIM-0166_0,LIMA_P0_L5_LIM-0165_LIM-0166_0,L5,0.0,,,LIM-0165,LIM-0166,0,112.93271832508339,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0165_LIM-0037_0,LIMA_P0_TRANSFER_LIM-0165_LIM-0037_0,TRANSFER,,,,LIM-0165,LIM-0037,0,234.19078233937253,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L5_LIM-0166_LIM-0165_0,LIMA_P0_L5_LIM-0166_LIM-0165_0,L5,1.0,,,LIM-0166,LIM-0165,0,112.93271832508339,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L5_LIM-0166_LIM-0167_0,LIMA_P0_L5_LIM-0166_LIM-0167_0,L5,0.0,,,LIM-0166,LIM-0167,0,148.89524560309647,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0166_LIM-0104_0,LIMA_P0_TRANSFER_LIM-0166_LIM-0104_0,TRANSFER,,,,LIM-0166,LIM-0104,0,73.33667732893538,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L5_LIM-0167_LIM-0166_0,LIMA_P0_L5_LIM-0167_LIM-0166_0,L5,1.0,,,LIM-0167,LIM-0166,0,148.89524560309647,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0168_LIM-0169_0,LIMA_P0_L6_LIM-0168_LIM-0169_0,L6,0.0,,,LIM-0168,LIM-0169,0,137.99696117855993,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0168_LIM-0238_0,LIMA_P0_TRANSFER_LIM-0168_LIM-0238_0,TRANSFER,,,,LIM-0168,LIM-0238,0,122.60689966343386,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L6_LIM-0169_LIM-0168_0,LIMA_P0_L6_LIM-0169_LIM-0168_0,L6,1.0,,,LIM-0169,LIM-0168,0,137.99696117855993,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0169_LIM-0170_0,LIMA_P0_L6_LIM-0169_LIM-0170_0,L6,0.0,,,LIM-0169,LIM-0170,0,111.14641442760694,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0170_LIM-0169_0,LIMA_P0_L6_LIM-0170_LIM-0169_0,L6,1.0,,,LIM-0170,LIM-0169,0,111.14641442760694,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0170_LIM-0171_0,LIMA_P0_L6_LIM-0170_LIM-0171_0,L6,0.0,,,LIM-0170,LIM-0171,0,128.62801288684997,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0171_LIM-0170_0,LIMA_P0_L6_LIM-0171_LIM-0170_0,L6,1.0,,,LIM-0171,LIM-0170,0,128.62801288684997,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0171_LIM-0172_0,LIMA_P0_L6_LIM-0171_LIM-0172_0,L6,0.0,,,LIM-0171,LIM-0172,0,189.52767169234997,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0171_LIM-0077_0,LIMA_P0_TRANSFER_LIM-0171_LIM-0077_0,TRANSFER,,,,LIM-0171,LIM-0077,0,137.14523982529434,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L6_LIM-0172_LIM-0171_0,LIMA_P0_L6_LIM-0172_LIM-0171_0,L6,1.0,,,LIM-0172,LIM-0171,0,189.52767169234997,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0172_LIM-0173_0,LIMA_P0_L6_LIM-0172_LIM-0173_0,L6,0.0,,,LIM-0172,LIM-0173,0,195.5508084440998,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0173_LIM-0172_0,LIMA_P0_L6_LIM-0173_LIM-0172_0,L6,1.0,,,LIM-0173,LIM-0172,0,195.5508084440998,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0173_LIM-0174_0,LIMA_P0_L6_LIM-0173_LIM-0174_0,L6,0.0,,,LIM-0173,LIM-0174,0,154.10077744097975,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0174_LIM-0173_0,LIMA_P0_L6_LIM-0174_LIM-0173_0,L6,1.0,,,LIM-0174,LIM-0173,0,154.10077744097975,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0174_LIM-0175_0,LIMA_P0_L6_LIM-0174_LIM-0175_0,L6,0.0,,,LIM-0174,LIM-0175,0,102.20338825695626,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0175_LIM-0174_0,LIMA_P0_L6_LIM-0175_LIM-0174_0,L6,1.0,,,LIM-0175,LIM-0174,0,102.20338825695626,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0175_LIM-0176_0,LIMA_P0_L6_LIM-0175_LIM-0176_0,L6,0.0,,,LIM-0175,LIM-0176,0,148.58014051151775,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0176_LIM-0175_0,LIMA_P0_L6_LIM-0176_LIM-0175_0,L6,1.0,,,LIM-0176,LIM-0175,0,148.58014051151775,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0176_LIM-0177_0,LIMA_P0_L6_LIM-0176_LIM-0177_0,L6,0.0,,,LIM-0176,LIM-0177,0,97.50341926318275,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0177_LIM-0176_0,LIMA_P0_L6_LIM-0177_LIM-0176_0,L6,1.0,,,LIM-0177,LIM-0176,0,97.50341926318275,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0177_LIM-0178_0,LIMA_P0_L6_LIM-0177_LIM-0178_0,L6,0.0,,,LIM-0177,LIM-0178,0,94.90812832530422,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0178_LIM-0177_0,LIMA_P0_L6_LIM-0178_LIM-0177_0,L6,1.0,,,LIM-0178,LIM-0177,0,94.90812832530422,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0178_LIM-0179_0,LIMA_P0_L6_LIM-0178_LIM-0179_0,L6,0.0,,,LIM-0178,LIM-0179,0,120.06257697565503,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0179_LIM-0178_0,LIMA_P0_L6_LIM-0179_LIM-0178_0,L6,1.0,,,LIM-0179,LIM-0178,0,120.06257697565503,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0179_LIM-0180_0,LIMA_P0_L6_LIM-0179_LIM-0180_0,L6,0.0,,,LIM-0179,LIM-0180,0,82.07838425413455,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0180_LIM-0179_0,LIMA_P0_L6_LIM-0180_LIM-0179_0,L6,1.0,,,LIM-0180,LIM-0179,0,82.07838425413455,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0180_LIM-0181_0,LIMA_P0_L6_LIM-0180_LIM-0181_0,L6,0.0,,,LIM-0180,LIM-0181,0,119.09382933221156,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0180_LIM-0055_0,LIMA_P0_TRANSFER_LIM-0180_LIM-0055_0,TRANSFER,,,,LIM-0180,LIM-0055,0,106.7512869228112,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L6_LIM-0181_LIM-0180_0,LIMA_P0_L6_LIM-0181_LIM-0180_0,L6,1.0,,,LIM-0181,LIM-0180,0,119.09382933221156,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0181_LIM-0182_0,LIMA_P0_L6_LIM-0181_LIM-0182_0,L6,0.0,,,LIM-0181,LIM-0182,0,139.2161041001952,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0182_LIM-0181_0,LIMA_P0_L6_LIM-0182_LIM-0181_0,L6,1.0,,,LIM-0182,LIM-0181,0,139.2161041001952,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0182_LIM-0183_0,LIMA_P0_L6_LIM-0182_LIM-0183_0,L6,0.0,,,LIM-0182,LIM-0183,0,87.78994702628862,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0182_LIM-0033_0,LIMA_P0_TRANSFER_LIM-0182_LIM-0033_0,TRANSFER,,,,LIM-0182,LIM-0033,0,151.55153797448833,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L6_LIM-0183_LIM-0182_0,LIMA_P0_L6_LIM-0183_LIM-0182_0,L6,1.0,,,LIM-0183,LIM-0182,0,87.78994702628862,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0183_LIM-0184_0,LIMA_P0_L6_LIM-0183_LIM-0184_0,L6,0.0,,,LIM-0183,LIM-0184,0,82.35488307212692,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0184_LIM-0183_0,LIMA_P0_L6_LIM-0184_LIM-0183_0,L6,1.0,,,LIM-0184,LIM-0183,0,82.35488307212692,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0184_LIM-0185_0,LIMA_P0_L6_LIM-0184_LIM-0185_0,L6,0.0,,,LIM-0184,LIM-0185,0,128.23617844668541,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0185_LIM-0184_0,LIMA_P0_L6_LIM-0185_LIM-0184_0,L6,1.0,,,LIM-0185,LIM-0184,0,128.23617844668541,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0185_LIM-0186_0,LIMA_P0_L6_LIM-0185_LIM-0186_0,L6,0.0,,,LIM-0185,LIM-0186,0,94.42587646284399,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0186_LIM-0185_0,LIMA_P0_L6_LIM-0186_LIM-0185_0,L6,1.0,,,LIM-0186,LIM-0185,0,94.42587646284399,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0186_LIM-0187_0,LIMA_P0_L6_LIM-0186_LIM-0187_0,L6,0.0,,,LIM-0186,LIM-0187,0,289.28656315088807,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0187_LIM-0186_0,LIMA_P0_L6_LIM-0187_LIM-0186_0,L6,1.0,,,LIM-0187,LIM-0186,0,289.28656315088807,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0187_LIM-0188_0,LIMA_P0_L6_LIM-0187_LIM-0188_0,L6,0.0,,,LIM-0187,LIM-0188,0,143.4844662932067,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0188_LIM-0187_0,LIMA_P0_L6_LIM-0188_LIM-0187_0,L6,1.0,,,LIM-0188,LIM-0187,0,143.4844662932067,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0188_LIM-0189_0,LIMA_P0_L6_LIM-0188_LIM-0189_0,L6,0.0,,,LIM-0188,LIM-0189,0,116.08190988421372,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0189_LIM-0188_0,LIMA_P0_L6_LIM-0189_LIM-0188_0,L6,1.0,,,LIM-0189,LIM-0188,0,116.08190988421372,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0189_LIM-0190_0,LIMA_P0_L6_LIM-0189_LIM-0190_0,L6,0.0,,,LIM-0189,LIM-0190,0,120.43494449386142,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0190_LIM-0189_0,LIMA_P0_L6_LIM-0190_LIM-0189_0,L6,1.0,,,LIM-0190,LIM-0189,0,120.43494449386142,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0190_LIM-0191_0,LIMA_P0_L6_LIM-0190_LIM-0191_0,L6,0.0,,,LIM-0190,LIM-0191,0,117.39705008285846,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0190_LIM-0143_0,LIMA_P0_TRANSFER_LIM-0190_LIM-0143_0,TRANSFER,,,,LIM-0190,LIM-0143,0,114.96815657559728,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L6_LIM-0191_LIM-0190_0,LIMA_P0_L6_LIM-0191_LIM-0190_0,L6,1.0,,,LIM-0191,LIM-0190,0,117.39705008285846,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0191_LIM-0192_0,LIMA_P0_L6_LIM-0191_LIM-0192_0,L6,0.0,,,LIM-0191,LIM-0192,0,148.3834946326723,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0192_LIM-0191_0,LIMA_P0_L6_LIM-0192_LIM-0191_0,L6,1.0,,,LIM-0192,LIM-0191,0,148.3834946326723,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0192_LIM-0193_0,LIMA_P0_L6_LIM-0192_LIM-0193_0,L6,0.0,,,LIM-0192,LIM-0193,0,124.52346928789878,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0192_LIM-0091_0,LIMA_P0_TRANSFER_LIM-0192_LIM-0091_0,TRANSFER,,,,LIM-0192,LIM-0091,0,113.87653357740062,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L6_LIM-0193_LIM-0192_0,LIMA_P0_L6_LIM-0193_LIM-0192_0,L6,1.0,,,LIM-0193,LIM-0192,0,124.52346928789878,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0193_LIM-0194_0,LIMA_P0_L6_LIM-0193_LIM-0194_0,L6,0.0,,,LIM-0193,LIM-0194,0,107.75568078357264,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0194_LIM-0193_0,LIMA_P0_L6_LIM-0194_LIM-0193_0,L6,1.0,,,LIM-0194,LIM-0193,0,107.75568078357264,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0194_LIM-0195_0,LIMA_P0_L6_LIM-0194_LIM-0195_0,L6,0.0,,,LIM-0194,LIM-0195,0,82.68609735033554,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0195_LIM-0194_0,LIMA_P0_L6_LIM-0195_LIM-0194_0,L6,1.0,,,LIM-0195,LIM-0194,0,82.68609735033554,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0195_LIM-0196_0,LIMA_P0_L6_LIM-0195_LIM-0196_0,L6,0.0,,,LIM-0195,LIM-0196,0,93.03024326508522,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0196_LIM-0195_0,LIMA_P0_L6_LIM-0196_LIM-0195_0,L6,1.0,,,LIM-0196,LIM-0195,0,93.03024326508522,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0196_LIM-0197_0,LIMA_P0_L6_LIM-0196_LIM-0197_0,L6,0.0,,,LIM-0196,LIM-0197,0,93.37211728018491,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0197_LIM-0196_0,LIMA_P0_L6_LIM-0197_LIM-0196_0,L6,1.0,,,LIM-0197,LIM-0196,0,93.37211728018491,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0197_LIM-0198_0,LIMA_P0_L6_LIM-0197_LIM-0198_0,L6,0.0,,,LIM-0197,LIM-0198,0,74.02362523554312,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0197_LIM-0243_0,LIMA_P0_TRANSFER_LIM-0197_LIM-0243_0,TRANSFER,,,,LIM-0197,LIM-0243,0,90.40182399357366,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L6_LIM-0198_LIM-0197_0,LIMA_P0_L6_LIM-0198_LIM-0197_0,L6,1.0,,,LIM-0198,LIM-0197,0,74.02362523554312,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0198_LIM-0199_0,LIMA_P0_L6_LIM-0198_LIM-0199_0,L6,0.0,,,LIM-0198,LIM-0199,0,124.47867513789377,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0199_LIM-0198_0,LIMA_P0_L6_LIM-0199_LIM-0198_0,L6,1.0,,,LIM-0199,LIM-0198,0,124.47867513789377,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0199_LIM-0200_0,LIMA_P0_L6_LIM-0199_LIM-0200_0,L6,0.0,,,LIM-0199,LIM-0200,0,118.8517967710353,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0200_LIM-0199_0,LIMA_P0_L6_LIM-0200_LIM-0199_0,L6,1.0,,,LIM-0200,LIM-0199,0,118.8517967710353,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0200_LIM-0201_0,LIMA_P0_L6_LIM-0200_LIM-0201_0,L6,0.0,,,LIM-0200,LIM-0201,0,126.55673298918293,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0201_LIM-0200_0,LIMA_P0_L6_LIM-0201_LIM-0200_0,L6,1.0,,,LIM-0201,LIM-0200,0,126.55673298918293,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0201_LIM-0202_0,LIMA_P0_L6_LIM-0201_LIM-0202_0,L6,0.0,,,LIM-0201,LIM-0202,0,221.96046666861432,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0202_LIM-0201_0,LIMA_P0_L6_LIM-0202_LIM-0201_0,L6,1.0,,,LIM-0202,LIM-0201,0,221.96046666861432,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0202_LIM-0203_0,LIMA_P0_L6_LIM-0202_LIM-0203_0,L6,0.0,,,LIM-0202,LIM-0203,0,175.95498345542842,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L6_LIM-0203_LIM-0202_0,LIMA_P0_L6_LIM-0203_LIM-0202_0,L6,1.0,,,LIM-0203,LIM-0202,0,175.95498345542842,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0204_LIM-0205_0,LIMA_P0_L7_LIM-0204_LIM-0205_0,L7,0.0,,,LIM-0204,LIM-0205,0,100.03060009690732,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0204_LIM-0153_0,LIMA_P0_TRANSFER_LIM-0204_LIM-0153_0,TRANSFER,,,,LIM-0204,LIM-0153,0,116.55755810291176,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L7_LIM-0205_LIM-0204_0,LIMA_P0_L7_LIM-0205_LIM-0204_0,L7,1.0,,,LIM-0205,LIM-0204,0,100.03060009690732,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0205_LIM-0206_0,LIMA_P0_L7_LIM-0205_LIM-0206_0,L7,0.0,,,LIM-0205,LIM-0206,0,73.52707704995197,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0206_LIM-0205_0,LIMA_P0_L7_LIM-0206_LIM-0205_0,L7,1.0,,,LIM-0206,LIM-0205,0,73.52707704995197,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0206_LIM-0207_0,LIMA_P0_L7_LIM-0206_LIM-0207_0,L7,0.0,,,LIM-0206,LIM-0207,0,79.54324662819165,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0207_LIM-0206_0,LIMA_P0_L7_LIM-0207_LIM-0206_0,L7,1.0,,,LIM-0207,LIM-0206,0,79.54324662819165,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0207_LIM-0208_0,LIMA_P0_L7_LIM-0207_LIM-0208_0,L7,0.0,,,LIM-0207,LIM-0208,0,79.85472197097823,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0208_LIM-0207_0,LIMA_P0_L7_LIM-0208_LIM-0207_0,L7,1.0,,,LIM-0208,LIM-0207,0,79.85472197097823,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0208_LIM-0209_0,LIMA_P0_L7_LIM-0208_LIM-0209_0,L7,0.0,,,LIM-0208,LIM-0209,0,111.1254540716126,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0209_LIM-0208_0,LIMA_P0_L7_LIM-0209_LIM-0208_0,L7,1.0,,,LIM-0209,LIM-0208,0,111.1254540716126,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0209_LIM-0210_0,LIMA_P0_L7_LIM-0209_LIM-0210_0,L7,0.0,,,LIM-0209,LIM-0210,0,103.70900667162061,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0210_LIM-0209_0,LIMA_P0_L7_LIM-0210_LIM-0209_0,L7,1.0,,,LIM-0210,LIM-0209,0,103.70900667162061,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0210_LIM-0211_0,LIMA_P0_L7_LIM-0210_LIM-0211_0,L7,0.0,,,LIM-0210,LIM-0211,0,120.53553386781395,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0211_LIM-0210_0,LIMA_P0_L7_LIM-0211_LIM-0210_0,L7,1.0,,,LIM-0211,LIM-0210,0,120.53553386781395,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0211_LIM-0212_0,LIMA_P0_L7_LIM-0211_LIM-0212_0,L7,0.0,,,LIM-0211,LIM-0212,0,113.22240258669406,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0212_LIM-0211_0,LIMA_P0_L7_LIM-0212_LIM-0211_0,L7,1.0,,,LIM-0212,LIM-0211,0,113.22240258669406,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0212_LIM-0213_0,LIMA_P0_L7_LIM-0212_LIM-0213_0,L7,0.0,,,LIM-0212,LIM-0213,0,111.19192101602545,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0213_LIM-0212_0,LIMA_P0_L7_LIM-0213_LIM-0212_0,L7,1.0,,,LIM-0213,LIM-0212,0,111.19192101602545,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0213_LIM-0214_0,LIMA_P0_L7_LIM-0213_LIM-0214_0,L7,0.0,,,LIM-0213,LIM-0214,0,136.68193226628145,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0214_LIM-0213_0,LIMA_P0_L7_LIM-0214_LIM-0213_0,L7,1.0,,,LIM-0214,LIM-0213,0,136.68193226628145,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0214_LIM-0215_0,LIMA_P0_L7_LIM-0214_LIM-0215_0,L7,0.0,,,LIM-0214,LIM-0215,0,147.30216576174647,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0215_LIM-0214_0,LIMA_P0_L7_LIM-0215_LIM-0214_0,L7,1.0,,,LIM-0215,LIM-0214,0,147.30216576174647,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0215_LIM-0216_0,LIMA_P0_L7_LIM-0215_LIM-0216_0,L7,0.0,,,LIM-0215,LIM-0216,0,120.48742380772175,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0216_LIM-0215_0,LIMA_P0_L7_LIM-0216_LIM-0215_0,L7,1.0,,,LIM-0216,LIM-0215,0,120.48742380772175,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0216_LIM-0217_0,LIMA_P0_L7_LIM-0216_LIM-0217_0,L7,0.0,,,LIM-0216,LIM-0217,0,114.00386772951563,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0217_LIM-0216_0,LIMA_P0_L7_LIM-0217_LIM-0216_0,L7,1.0,,,LIM-0217,LIM-0216,0,114.00386772951563,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0217_LIM-0218_0,LIMA_P0_L7_LIM-0217_LIM-0218_0,L7,0.0,,,LIM-0217,LIM-0218,0,121.29796485441734,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0218_LIM-0217_0,LIMA_P0_L7_LIM-0218_LIM-0217_0,L7,1.0,,,LIM-0218,LIM-0217,0,121.29796485441734,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0218_LIM-0219_0,LIMA_P0_L7_LIM-0218_LIM-0219_0,L7,0.0,,,LIM-0218,LIM-0219,0,127.4731404971608,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0219_LIM-0218_0,LIMA_P0_L7_LIM-0219_LIM-0218_0,L7,1.0,,,LIM-0219,LIM-0218,0,127.4731404971608,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0219_LIM-0220_0,LIMA_P0_L7_LIM-0219_LIM-0220_0,L7,0.0,,,LIM-0219,LIM-0220,0,132.00647768224528,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0220_LIM-0219_0,LIMA_P0_L7_LIM-0220_LIM-0219_0,L7,1.0,,,LIM-0220,LIM-0219,0,132.00647768224528,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0220_LIM-0221_0,LIMA_P0_L7_LIM-0220_LIM-0221_0,L7,0.0,,,LIM-0220,LIM-0221,0,137.77773197339164,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
